location,pm25,pm10,co2,timestamp
Bhayandar,320.0,429.64,467.71,2024-11-26 10:26:22
Vile Parle,180.02,104.52,2254.46,2024-11-26 10:26:27
Matunga,438.44,188.1,3509.91,2024-11-26 10:26:32
Andheri,227.82,45.66,786.1,2024-11-26 10:26:37
Khar,493.51,137.87,1896.21,2024-11-26 10:26:42
Prabhadevi,184.88,215.8,2443.45,2024-11-26 10:26:47
Sion,37.51,2.94,827.09,2024-11-26 10:26:52
Vile Parle,159.41,281.08,4541.19,2024-11-26 10:26:57
Kandivali West,198.46,198.75,3386.3,2024-11-26 10:27:02
Nariman Point,79.03,321.8,2749.68,2024-11-26 10:27:07
Dahisar,114.11,447.23,4522.02,2024-11-26 10:27:12
Malad,459.86,480.35,739.78,2024-11-26 10:27:17
Santacruz,45.34,25.44,1567.7,2024-11-26 10:27:22
Kurla,374.47,149.31,3365.8,2024-11-26 10:27:27
Versova,342.91,245.47,1022.0,2024-11-26 10:27:32
Parel,227.23,47.2,313.54,2024-11-26 10:27:37
Mulund,384.04,237.04,3620.32,2024-11-26 10:27:42
Kandivali West,185.83,154.05,3475.09,2024-11-26 10:27:47
Jogeshwari,440.64,149.48,1375.8,2024-11-26 10:27:52
Parel,324.23,145.91,457.77,2024-11-26 10:27:57
Chembur,468.53,161.04,1989.35,2024-11-26 10:28:02
Thane,487.88,89.49,4971.55,2024-11-26 10:28:07
Dahisar,98.89,427.52,4323.96,2024-11-26 10:28:12
Bhayandar,396.94,420.69,2513.07,2024-11-26 10:28:17
Khar,233.17,137.65,4533.26,2024-11-26 10:28:22
Worli,86.83,212.51,4530.84,2024-11-26 10:28:27
Sion,57.92,443.44,1931.16,2024-11-26 10:28:32
Mulund,368.51,283.04,4307.97,2024-11-26 10:28:37
Santacruz,100.36,355.67,800.38,2024-11-26 10:28:42
Kandivali,245.83,472.23,1683.5,2024-11-26 10:28:47
Parel,210.1,229.99,3859.77,2024-11-26 10:28:52
Colaba,21.69,308.13,3262.63,2024-11-26 10:28:57
Kurla,178.2,435.1,3239.74,2024-11-26 10:29:02
Bandra,218.45,490.43,3485.47,2024-11-26 10:29:07
Sion,277.31,456.44,822.42,2024-11-26 10:29:13
Kurla,197.91,285.45,4321.12,2024-11-26 10:29:18
Versova,407.98,419.86,1159.22,2024-11-26 10:29:23
Mahalaxmi,276.39,70.4,3881.77,2024-11-26 10:29:28
Vashi,344.66,428.3,3618.52,2024-11-26 10:29:33
Bhayandar,6.08,426.36,3441.98,2024-11-26 10:29:38
Jogeshwari,279.05,139.11,4660.79,2024-11-26 10:29:43
Worli,0.62,185.51,3524.17,2024-11-26 10:29:48
Borivali,96.92,20.86,4713.26,2024-11-26 10:29:53
Matunga,68.41,351.85,4445.66,2024-11-26 10:29:58
Saki Naka,133.59,203.55,3162.34,2024-11-26 10:30:03
Kurla,281.4,54.88,604.08,2024-11-26 10:30:08
Kandivali East,350.68,176.67,1614.8,2024-11-26 10:30:13
Bandra,279.64,441.13,3554.05,2024-11-26 10:30:18
Mahalaxmi,10.6,180.6,4352.02,2024-11-26 10:30:23
Dahisar,369.28,60.25,4002.02,2024-11-26 10:30:28
Santacruz,271.1,277.8,2691.66,2024-11-26 10:30:33
Bhayandar,135.51,485.91,3343.99,2024-11-26 10:30:38
Malad,338.6,110.72,3475.8,2024-11-26 10:30:43
Dahisar,110.08,463.53,2615.98,2024-11-26 10:30:48
Bhayandar,483.95,432.59,4670.14,2024-11-26 10:30:53
Kurla,170.15,38.24,2651.54,2024-11-26 10:30:58
Chembur,45.5,115.37,665.98,2024-11-26 10:31:03
Bandra,73.71,45.97,4268.22,2024-11-26 10:31:08
Lower Parel,210.01,462.62,2091.68,2024-11-26 10:31:13
Worli,111.37,27.75,2623.54,2024-11-26 10:31:18
Vile Parle,398.26,446.25,2284.67,2024-11-26 10:31:23
Prabhadevi,112.29,44.64,921.71,2024-11-26 10:31:28
Malad,38.41,162.18,2755.32,2024-11-26 10:31:33
Borivali,422.64,415.46,425.68,2024-11-26 10:31:38
Vile Parle,88.76,100.56,3574.85,2024-11-26 10:31:43
Marine Drive,319.14,419.9,1342.65,2024-11-26 10:31:48
Lower Parel,244.22,400.54,4092.43,2024-11-26 10:31:53
Mulund,368.83,396.2,1628.42,2024-11-26 10:31:58
Santacruz,472.88,69.04,722.11,2024-11-26 10:32:03
Mahalaxmi,404.81,168.48,4491.06,2024-11-26 10:32:08
Borivali,138.26,167.27,1126.79,2024-11-26 10:32:13
Vile Parle,285.44,305.44,3729.97,2024-11-26 10:32:18
Mahalaxmi,274.11,244.63,1012.69,2024-11-26 10:32:23
Dahisar,362.59,169.95,2860.9,2024-11-26 10:32:28
Versova,370.66,93.73,3874.65,2024-11-26 10:32:33
Bandra,201.38,187.41,2847.95,2024-11-26 10:32:38
Matunga,202.03,265.72,546.19,2024-11-26 10:32:43
Jogeshwari,358.03,8.02,2052.85,2024-11-26 10:32:48
Vashi,390.89,426.23,2949.75,2024-11-26 10:32:53
Mahalaxmi,387.22,190.77,3135.71,2024-11-26 10:32:58
Dadar,471.08,427.44,3423.0,2024-11-26 10:33:03
Vile Parle,171.87,258.41,578.99,2024-11-26 10:33:08
Andheri,237.92,46.71,4447.7,2024-11-26 10:33:13
Santacruz,450.75,129.46,699.56,2024-11-26 10:33:18
Mulund,428.46,474.62,1757.34,2024-11-26 10:33:23
Lower Parel,414.93,412.87,2817.0,2024-11-26 10:33:28
Nariman Point,460.77,404.75,4630.85,2024-11-26 10:33:33
Nariman Point,255.35,256.55,531.54,2024-11-26 10:33:38
Parel,473.58,217.2,3795.07,2024-11-26 10:33:43
Jogeshwari,328.4,325.39,1479.84,2024-11-26 10:33:48
Versova,409.02,284.99,4888.17,2024-11-26 10:33:53
Kandivali,155.09,12.79,4356.72,2024-11-26 10:33:58
Nariman Point,122.65,88.92,4307.96,2024-11-26 10:34:03
Versova,311.64,275.03,4865.98,2024-11-26 10:34:08
Vashi,49.5,404.76,3003.21,2024-11-26 10:34:13
Versova,398.28,426.33,530.09,2024-11-26 10:34:18
Bhayandar,319.27,456.15,4848.78,2024-11-26 10:34:23
Parel,370.15,90.19,3333.72,2024-11-26 10:34:28
Mahalaxmi,413.76,63.77,3614.54,2024-11-26 10:34:33
Sion,285.12,225.16,4447.99,2024-11-26 10:34:38
Nariman Point,127.06,379.44,4136.94,2024-11-26 10:34:43
Mahalaxmi,166.74,199.94,3419.78,2024-11-26 10:34:48
Borivali,395.98,337.16,589.55,2024-11-26 10:34:53
Kandivali East,484.35,462.22,3143.34,2024-11-26 10:34:58
Dahisar,104.47,381.81,3248.81,2024-11-26 10:35:03
Santacruz,84.24,215.46,457.07,2024-11-26 10:35:08
Mahalaxmi,314.3,440.52,761.7,2024-11-26 10:35:13
Mahalaxmi,393.0,309.33,1594.0,2024-11-26 10:35:18
Matunga,46.35,375.33,1519.84,2024-11-26 10:35:23
Mulund,49.5,120.67,3696.11,2024-11-26 10:35:28
Andheri,348.97,454.92,4594.75,2024-11-26 10:35:33
Santacruz,54.11,271.9,3501.17,2024-11-26 10:35:38
Prabhadevi,40.14,30.37,1257.52,2024-11-26 10:35:43
Bandra,83.51,356.55,2139.56,2024-11-26 10:35:48
Dadar,97.18,281.92,1185.48,2024-11-26 10:35:53
Andheri,197.01,82.63,318.7,2024-11-26 10:35:58
Kandivali,188.22,304.59,2093.97,2024-11-26 10:36:03
Ghatkopar,426.39,56.09,2115.06,2024-11-26 10:36:08
Santacruz,163.74,10.3,1947.6,2024-11-26 10:36:13
Nariman Point,44.16,170.9,1002.59,2024-11-26 10:36:18
Marine Drive,113.65,434.09,4268.64,2024-11-26 10:36:23
Thane,3.4,297.3,2395.3,2024-11-26 10:36:28
Mulund,251.3,493.18,4154.78,2024-11-26 10:36:33
Kurla,402.34,66.38,3454.75,2024-11-26 10:36:38
Kandivali West,342.48,432.33,2091.62,2024-11-26 10:36:43
Khar,391.04,217.61,1187.06,2024-11-26 10:36:48
Kandivali East,154.37,458.06,2847.53,2024-11-26 10:36:53
Mulund,166.73,264.77,3268.38,2024-11-26 10:36:58
Santacruz,491.1,268.68,431.37,2024-11-26 10:37:03
Kandivali West,327.75,169.72,3816.32,2024-11-26 10:37:08
Prabhadevi,166.25,405.21,1532.17,2024-11-26 10:37:13
Ghatkopar,389.56,467.52,2948.83,2024-11-26 10:37:18
Ghatkopar,324.66,300.45,3579.59,2024-11-26 10:37:23
Lower Parel,74.65,403.43,3485.92,2024-11-26 10:37:28
Marine Drive,465.52,226.91,427.11,2024-11-26 10:37:33
Santacruz,384.78,250.8,1376.98,2024-11-26 10:37:38
Mulund,68.77,325.01,1414.28,2024-11-26 10:37:43
Prabhadevi,446.78,184.55,2681.84,2024-11-26 10:37:48
Andheri,4.1,61.91,4419.53,2024-11-26 10:37:53
Khar,38.45,364.57,1643.83,2024-11-26 10:37:58
Dadar,303.68,23.29,3847.08,2024-11-26 10:38:03
Khar,361.39,44.7,4560.29,2024-11-26 10:38:08
Dadar,238.78,427.7,4701.96,2024-11-26 10:38:13
Kurla,464.65,456.45,412.08,2024-11-26 10:38:18
Colaba,374.63,114.96,3940.99,2024-11-26 10:38:23
Jogeshwari,301.6,52.16,4562.94,2024-11-26 10:38:28
Saki Naka,165.08,134.4,2436.43,2024-11-26 10:38:33
Bandra,491.98,185.53,3829.49,2024-11-26 10:38:38
Parel,145.18,133.14,2619.51,2024-11-26 10:38:43
Mulund,192.53,285.1,1567.07,2024-11-26 10:38:48
Kandivali East,73.61,388.45,374.9,2024-11-26 10:38:53
Vashi,421.39,469.58,695.26,2024-11-26 10:38:58
Dadar,389.41,32.41,1665.94,2024-11-26 10:39:03
Worli,128.95,461.18,4314.48,2024-11-26 10:39:08
Saki Naka,242.35,14.45,3808.63,2024-11-26 10:39:13
Jogeshwari,436.93,464.74,345.0,2024-11-26 10:39:18
Saki Naka,249.36,327.51,3338.98,2024-11-26 10:39:23
Matunga,173.98,208.98,3432.36,2024-11-26 10:39:28
Borivali,496.84,386.54,1610.48,2024-11-26 10:39:33
Lower Parel,107.17,22.66,2166.49,2024-11-26 10:39:38
Dahisar,239.55,247.35,1389.3,2024-11-26 10:39:43
Chembur,355.57,340.58,1980.65,2024-11-26 10:39:48
Mahalaxmi,98.48,109.29,3799.35,2024-11-26 10:39:53
Santacruz,460.82,89.55,3159.08,2024-11-26 10:39:58
Bhayandar,313.8,432.56,1613.92,2024-11-26 10:40:03
Parel,268.02,134.25,3451.03,2024-11-26 10:40:08
Matunga,176.16,201.78,2952.21,2024-11-26 10:40:13
Dadar,403.65,352.22,4979.79,2024-11-26 10:40:18
Vashi,130.01,245.89,2482.06,2024-11-26 10:40:23
Kandivali West,415.47,374.12,2896.42,2024-11-26 10:40:28
Kandivali West,1.29,288.46,4078.8,2024-11-26 10:40:33
Nariman Point,360.2,340.07,991.48,2024-11-26 10:40:38
Jogeshwari,380.45,58.24,3672.54,2024-11-26 10:40:43
Jogeshwari,61.4,17.79,2350.27,2024-11-26 10:40:48
Versova,372.49,206.45,3304.61,2024-11-26 10:40:53
Parel,178.29,89.61,3741.81,2024-11-26 10:40:58
Vashi,263.63,427.53,4214.41,2024-11-26 10:41:03
Nariman Point,14.88,55.36,3396.87,2024-11-26 10:41:08
Kandivali,467.32,416.43,926.14,2024-11-26 10:41:13
Mulund,227.3,453.39,3040.22,2024-11-26 10:41:18
Saki Naka,73.82,96.37,565.54,2024-11-26 10:41:23
Sion,6.64,473.47,1570.08,2024-11-26 10:41:28
Santacruz,334.23,83.67,4448.29,2024-11-26 10:41:33
Ghatkopar,379.53,192.92,3732.59,2024-11-26 10:41:38
Dahisar,386.71,184.04,2695.84,2024-11-26 10:41:43
Jogeshwari,493.54,196.61,3925.16,2024-11-26 10:41:48
Prabhadevi,190.73,60.55,1008.24,2024-11-26 10:41:53
Kandivali West,318.42,411.43,2820.9,2024-11-26 10:41:58
Kurla,170.71,462.65,827.02,2024-11-26 10:42:03
Parel,361.17,344.34,4675.53,2024-11-26 10:42:08
Parel,69.85,345.47,2913.18,2024-11-26 10:42:13
Chembur,320.02,50.94,947.58,2024-11-26 10:42:18
Ghatkopar,457.55,488.69,2885.26,2024-11-26 10:42:23
Dadar,334.15,407.83,917.78,2024-11-26 10:42:28
Prabhadevi,28.91,468.26,837.7,2024-11-26 10:42:33
Vile Parle,272.6,23.97,633.38,2024-11-26 10:42:39
Marine Drive,220.03,196.25,4861.32,2024-11-26 10:42:44
Sion,4.36,379.92,3996.22,2024-11-26 10:42:49
Kandivali East,479.22,371.89,491.16,2024-11-26 10:42:54
Sion,140.72,93.03,3474.6,2024-11-26 10:42:59
Dadar,451.61,297.36,918.41,2024-11-26 10:43:04
Bhayandar,353.74,146.09,621.9,2024-11-26 10:43:09
Lower Parel,400.63,173.9,3790.1,2024-11-26 10:43:14
Parel,331.71,32.86,4956.13,2024-11-26 10:43:19
Kandivali,439.93,32.4,2194.37,2024-11-26 10:43:24
Saki Naka,190.14,9.12,2424.2,2024-11-26 10:43:29
Parel,366.68,413.45,442.66,2024-11-26 10:43:34
Mahalaxmi,238.28,273.71,1073.35,2024-11-26 10:43:39
Ghatkopar,11.09,99.69,1779.11,2024-11-26 10:43:44
Andheri,146.77,225.96,2929.23,2024-11-26 10:43:49
Khar,9.92,469.61,3804.92,2024-11-26 10:43:54
Lower Parel,81.27,193.31,4527.82,2024-11-26 10:43:59
Colaba,444.47,35.12,3632.4,2024-11-26 10:44:04
Mulund,212.3,108.02,3309.44,2024-11-26 10:44:09
Malad,312.82,315.1,1660.1,2024-11-26 10:44:14
Kandivali,172.18,154.94,964.02,2024-11-26 10:44:19
Worli,200.51,277.51,4876.53,2024-11-26 10:44:24
Borivali,263.91,268.94,2636.49,2024-11-26 10:44:29
Nariman Point,469.5,27.46,3088.84,2024-11-26 10:44:34
Khar,432.97,388.85,560.64,2024-11-26 10:44:39
Lower Parel,331.33,447.36,1468.15,2024-11-26 10:44:44
Bandra,306.34,412.56,4865.63,2024-11-26 10:44:49
Khar,398.46,302.65,4305.82,2024-11-26 10:44:54
Bandra,452.45,250.5,3527.15,2024-11-26 10:44:59
Nariman Point,39.37,323.94,3027.64,2024-11-26 10:45:04
Bandra,232.04,189.82,877.57,2024-11-26 10:45:09
Andheri,266.3,161.53,3784.5,2024-11-26 10:45:14
Santacruz,317.31,104.5,3619.99,2024-11-26 10:45:19
Saki Naka,129.21,19.17,2330.85,2024-11-26 10:45:24
Sion,451.14,396.4,4256.13,2024-11-26 10:45:29
Vashi,452.56,455.5,1824.05,2024-11-26 10:45:34
Kandivali West,1.32,235.08,3327.55,2024-11-26 10:45:39
Versova,279.09,488.47,1726.55,2024-11-26 10:45:44
Khar,285.49,483.14,3267.01,2024-11-26 10:45:49
Lower Parel,331.57,12.86,4964.71,2024-11-26 10:45:54
Worli,467.47,227.62,4416.63,2024-11-26 10:45:59
Mahalaxmi,379.32,408.53,543.71,2024-11-26 10:46:04
Chembur,240.42,425.61,3272.27,2024-11-26 10:46:09
Santacruz,355.73,190.14,875.15,2024-11-26 10:46:14
Colaba,169.24,442.34,4013.97,2024-11-26 10:46:19
Dahisar,290.75,490.1,2118.7,2024-11-26 10:46:24
Borivali,231.68,457.84,439.31,2024-11-26 10:46:29
Malad,79.35,50.26,3168.59,2024-11-26 10:46:34
Kandivali,149.86,430.29,532.07,2024-11-26 10:46:39
Colaba,3.73,126.46,2079.0,2024-11-26 10:46:44
Santacruz,361.82,102.17,2540.89,2024-11-26 10:46:49
Kandivali West,412.28,330.45,3032.66,2024-11-26 10:46:54
Andheri,178.75,2.66,4556.94,2024-11-26 10:46:59
Lower Parel,428.33,145.8,1619.71,2024-11-26 10:47:04
Parel,364.95,217.25,1770.02,2024-11-26 10:47:09
Kandivali,383.02,306.38,4824.36,2024-11-26 10:47:14
Jogeshwari,200.6,84.77,1536.48,2024-11-26 10:47:19
Kurla,62.32,182.72,4151.5,2024-11-26 10:47:24
Kurla,144.75,275.75,4717.47,2024-11-26 10:47:29
Mulund,31.92,280.25,1255.04,2024-11-26 10:47:34
Saki Naka,336.33,162.26,2248.58,2024-11-26 10:47:39
Sion,391.56,142.93,3045.58,2024-11-26 10:47:44
Jogeshwari,50.2,438.54,3304.81,2024-11-26 10:47:49
Borivali,235.55,496.34,371.63,2024-11-26 10:47:54
Lower Parel,55.52,364.18,644.22,2024-11-26 10:47:59
Ghatkopar,149.45,451.28,2373.72,2024-11-26 10:48:04
Andheri,157.67,343.1,3583.72,2024-11-26 10:48:09
Santacruz,373.33,385.51,4467.97,2024-11-26 10:48:14
Matunga,346.91,141.71,464.6,2024-11-26 10:48:19
Vile Parle,69.92,35.31,1936.13,2024-11-26 10:48:24
Borivali,102.38,394.03,1883.84,2024-11-26 10:48:29
Marine Drive,232.03,124.53,2081.62,2024-11-26 10:48:34
Kandivali East,31.17,328.6,922.75,2024-11-26 10:48:39
Vashi,491.64,481.08,488.65,2024-11-26 10:48:44
Lower Parel,280.27,103.42,641.36,2024-11-26 10:48:49
Saki Naka,57.41,82.07,3025.84,2024-11-26 10:48:54
Borivali,398.7,341.11,2422.69,2024-11-26 10:48:59
Parel,295.56,186.15,2153.12,2024-11-26 10:49:04
Marine Drive,131.03,269.97,1810.62,2024-11-26 10:49:09
Kandivali West,290.24,15.44,3960.55,2024-11-26 10:49:14
Dahisar,389.47,4.68,1298.24,2024-11-26 10:49:19
Versova,300.31,281.83,3055.15,2024-11-26 10:49:24
Kandivali,93.67,21.85,1547.8,2024-11-26 10:49:29
Mulund,220.88,69.48,3976.72,2024-11-26 10:49:34
Matunga,364.6,276.97,2789.57,2024-11-26 10:49:39
Dahisar,316.22,322.98,2036.66,2024-11-26 10:49:44
Santacruz,70.99,397.64,1103.98,2024-11-26 10:49:49
Vashi,483.4,465.64,1823.84,2024-11-26 10:49:54
Andheri,115.23,385.61,1601.97,2024-11-26 10:49:59
Mulund,415.11,329.16,3376.3,2024-11-26 10:50:04
Marine Drive,385.65,386.82,2841.82,2024-11-26 10:50:09
Malad,380.46,412.47,2113.93,2024-11-26 10:50:14
Malad,286.19,150.95,4617.42,2024-11-26 10:50:19
Vashi,76.87,411.23,2854.84,2024-11-26 10:50:24
Andheri,347.17,228.75,3297.9,2024-11-26 10:50:29
Mahalaxmi,247.25,330.49,3358.25,2024-11-26 10:50:34
Kandivali West,230.36,460.43,4571.08,2024-11-26 10:50:39
Lower Parel,253.36,355.31,2708.06,2024-11-26 10:50:44
Bandra,271.07,292.6,870.42,2024-11-26 10:50:49
Dadar,335.27,115.67,787.61,2024-11-26 10:50:54
Andheri,94.2,358.28,2609.91,2024-11-26 10:50:59
Khar,277.73,23.81,3779.38,2024-11-26 10:51:04
Khar,385.78,350.55,1817.5,2024-11-26 10:51:09
Prabhadevi,189.89,50.23,2758.27,2024-11-26 10:51:14
Ghatkopar,387.34,309.16,4122.48,2024-11-26 10:51:19
Marine Drive,332.37,58.33,3220.99,2024-11-26 10:51:24
Colaba,39.32,293.04,2388.84,2024-11-26 10:51:29
Nariman Point,281.85,323.7,1883.29,2024-11-26 10:51:34
Lower Parel,299.72,346.71,3694.86,2024-11-26 10:51:39
Borivali,214.31,124.44,1027.05,2024-11-26 10:51:44
Sion,85.44,182.92,1588.28,2024-11-26 10:51:49
Dadar,133.69,126.9,2642.49,2024-11-26 10:51:54
Matunga,359.7,256.65,1002.42,2024-11-26 10:51:59
Borivali,353.58,451.98,1175.92,2024-11-26 10:52:04
Mulund,469.94,236.59,3600.11,2024-11-26 10:52:09
Bandra,255.31,82.99,2462.44,2024-11-26 10:52:14
Bandra,320.12,303.89,1598.25,2024-11-26 10:52:19
Kandivali,117.46,210.09,3162.53,2024-11-26 10:52:24
Bandra,272.1,494.54,436.49,2024-11-26 10:52:29
Saki Naka,289.68,498.47,1372.34,2024-11-26 10:52:34
Dahisar,88.83,124.11,3100.66,2024-11-26 10:52:39
Prabhadevi,437.51,366.99,4275.25,2024-11-26 10:52:44
Kandivali East,301.18,348.96,2893.69,2024-11-26 10:52:49
Dahisar,131.94,260.74,2345.71,2024-11-26 10:52:54
Worli,127.15,326.14,3831.07,2024-11-26 10:52:59
Marine Drive,437.5,73.48,4222.89,2024-11-26 10:53:04
Sion,61.31,194.21,1288.73,2024-11-26 10:53:09
Prabhadevi,449.4,88.93,2309.7,2024-11-26 10:53:14
Sion,472.64,274.4,3781.13,2024-11-26 10:53:19
Bhayandar,14.08,273.72,3082.46,2024-11-26 10:53:24
Kurla,35.29,420.13,1976.33,2024-11-26 10:53:29
Matunga,166.9,198.99,304.44,2024-11-26 10:53:34
Mahalaxmi,240.2,175.17,4149.51,2024-11-26 10:53:39
Versova,26.56,74.57,3933.86,2024-11-26 10:53:44
Borivali,417.46,242.85,1402.41,2024-11-26 10:53:49
Dahisar,251.5,469.79,1112.42,2024-11-26 10:53:54
Santacruz,5.49,282.39,4678.63,2024-11-26 10:53:59
Sion,462.55,88.33,2969.33,2024-11-26 10:54:04
Bandra,37.76,429.84,2698.7,2024-11-26 10:54:09
Andheri,452.72,260.63,882.76,2024-11-26 10:54:14
Malad,97.6,77.35,3238.73,2024-11-26 10:54:19
Malad,307.9,489.16,2876.33,2024-11-26 10:54:24
Matunga,479.86,71.85,4349.41,2024-11-26 10:54:29
Kandivali West,77.8,467.03,3305.99,2024-11-26 10:54:34
Parel,401.19,57.52,502.37,2024-11-26 10:54:39
Kandivali,453.01,161.35,2822.37,2024-11-26 10:54:44
Bandra,287.08,194.41,3767.47,2024-11-26 10:54:49
Worli,339.41,179.58,3004.72,2024-11-26 10:54:54
Dadar,87.0,67.99,2485.55,2024-11-26 10:54:59
Vile Parle,156.74,301.14,4336.55,2024-11-26 10:55:04
Vashi,479.11,425.09,3960.6,2024-11-26 10:55:09
Mulund,370.3,370.13,2017.37,2024-11-26 10:55:14
Kurla,425.69,332.68,896.46,2024-11-26 10:55:19
Borivali,136.9,233.99,2529.84,2024-11-26 10:55:24
Mahalaxmi,32.08,491.2,375.57,2024-11-26 10:55:29
Matunga,223.05,204.96,2607.48,2024-11-26 10:55:34
Malad,235.63,226.89,3620.65,2024-11-26 10:55:39
Borivali,375.43,141.21,1462.54,2024-11-26 10:55:44
Mulund,491.63,253.16,3807.17,2024-11-26 10:55:49
Mahalaxmi,338.54,198.54,4349.47,2024-11-26 10:55:54
Versova,353.35,109.51,2176.6,2024-11-26 10:55:59
Kurla,281.42,339.65,4076.36,2024-11-26 10:56:04
Dadar,359.2,104.97,2177.55,2024-11-26 10:56:09
Marine Drive,421.57,278.28,4724.3,2024-11-26 10:56:14
Marine Drive,409.05,126.28,2402.91,2024-11-26 10:56:19
Bhayandar,103.0,277.8,1373.0,2024-11-26 10:56:24
Marine Drive,410.23,197.23,4311.66,2024-11-26 10:56:29
Marine Drive,475.81,189.17,2906.11,2024-11-26 10:56:34
Marine Drive,495.07,50.71,1424.77,2024-11-26 10:56:39
Saki Naka,53.68,293.16,4889.87,2024-11-26 10:56:44
Saki Naka,105.08,431.41,4522.96,2024-11-26 10:56:49
Prabhadevi,168.72,407.57,2255.16,2024-11-26 10:56:54
Matunga,330.38,427.12,2335.23,2024-11-26 10:56:59
Nariman Point,127.02,247.8,2063.81,2024-11-26 10:57:04
Sion,446.68,468.39,4372.47,2024-11-26 10:57:09
Khar,275.72,126.97,1833.76,2024-11-26 10:57:14
Khar,384.21,41.26,1348.93,2024-11-26 10:57:19
Dahisar,118.42,438.99,949.51,2024-11-26 10:57:24
Borivali,202.76,328.89,4781.4,2024-11-26 10:57:29
Vile Parle,165.52,62.54,2447.57,2024-11-26 10:57:34
Thane,299.46,153.29,4393.76,2024-11-26 10:57:39
Mulund,396.6,41.36,333.25,2024-11-26 10:57:44
Borivali,79.36,424.38,2487.36,2024-11-26 10:57:49
Thane,241.26,429.83,3934.89,2024-11-26 10:57:54
Colaba,24.21,49.59,2264.82,2024-11-26 10:57:59
Bhayandar,167.25,72.74,974.26,2024-11-26 10:58:04
Andheri,342.99,222.37,1012.15,2024-11-26 10:58:09
Khar,310.14,238.1,4874.76,2024-11-26 10:58:14
Worli,79.06,118.64,4433.21,2024-11-26 10:58:19
Parel,381.71,186.78,1630.89,2024-11-26 10:58:24
Colaba,211.37,53.74,4486.54,2024-11-26 10:58:29
Vile Parle,305.39,9.0,527.17,2024-11-26 10:58:34
Versova,64.41,176.73,2861.78,2024-11-26 10:58:39
Prabhadevi,338.52,0.24,1924.2,2024-11-26 10:58:44
Ghatkopar,276.32,193.85,1151.06,2024-11-26 10:58:49
Worli,378.69,106.06,2484.01,2024-11-26 10:58:54
Andheri,422.08,104.3,925.04,2024-11-26 10:58:59
Santacruz,72.86,329.57,3209.79,2024-11-26 10:59:04
Vashi,209.28,488.44,2529.01,2024-11-26 10:59:09
Chembur,357.75,0.24,3103.68,2024-11-26 10:59:14
Bandra,481.2,53.05,2305.39,2024-11-26 10:59:19
Bandra,322.35,352.62,4960.12,2024-11-26 10:59:24
Kurla,224.35,35.84,3828.07,2024-11-26 10:59:29
Kurla,104.02,192.83,720.98,2024-11-26 10:59:34
Jogeshwari,425.2,472.45,4237.78,2024-11-26 10:59:39
Lower Parel,369.62,258.84,4312.27,2024-11-26 10:59:44
Parel,396.12,298.52,4213.63,2024-11-26 10:59:49
Thane,358.78,198.19,2588.41,2024-11-26 10:59:54
Worli,384.92,339.66,2558.97,2024-11-26 10:59:59
Colaba,449.45,24.53,3152.39,2024-11-26 11:00:04
Nariman Point,182.51,34.96,2267.6,2024-11-26 11:00:09
Ghatkopar,156.51,197.68,2331.01,2024-11-26 11:00:14
Versova,219.62,484.94,4601.2,2024-11-26 11:00:19
Thane,430.69,486.49,4716.09,2024-11-26 11:00:24
Marine Drive,199.59,397.78,3908.37,2024-11-26 11:00:29
Mulund,310.31,43.57,2520.6,2024-11-26 11:00:34
Dadar,160.63,142.21,2856.36,2024-11-26 11:00:39
Marine Drive,448.3,468.68,4209.41,2024-11-26 11:00:44
Ghatkopar,117.43,179.93,4221.85,2024-11-26 11:00:49
Mulund,498.96,196.47,2779.84,2024-11-26 11:00:54
Marine Drive,245.37,349.82,3131.59,2024-11-26 11:00:59
Khar,480.16,382.19,905.32,2024-11-26 11:01:04
Worli,240.0,393.85,1794.15,2024-11-26 11:01:09
Kandivali,365.15,146.83,1262.38,2024-11-26 11:01:14
Colaba,74.34,445.81,4460.44,2024-11-26 11:01:19
Dahisar,233.5,434.37,4948.78,2024-11-26 11:01:24
Lower Parel,264.85,46.02,886.44,2024-11-26 11:01:29
Saki Naka,8.11,198.14,2297.35,2024-11-26 11:01:34
Dadar,291.16,221.52,2497.97,2024-11-26 11:01:39
Bhayandar,223.5,352.46,1564.97,2024-11-26 11:01:44
Dahisar,259.02,171.99,3888.01,2024-11-26 11:01:49
Chembur,138.95,384.92,2043.27,2024-11-26 11:01:54
Nariman Point,99.14,442.46,4048.78,2024-11-26 11:01:59
Kandivali,317.56,449.31,3019.58,2024-11-26 11:02:04
Colaba,440.89,207.0,3454.82,2024-11-26 11:02:09
Vashi,481.57,174.83,1411.73,2024-11-26 11:02:15
Versova,61.41,154.01,4649.62,2024-11-26 11:02:20
Matunga,71.05,431.92,2690.05,2024-11-26 11:02:25
Dadar,86.71,409.43,3664.65,2024-11-26 11:02:30
Worli,254.62,21.34,4575.92,2024-11-26 11:02:35
Vile Parle,145.39,215.79,4899.32,2024-11-26 11:02:40
Kandivali West,136.54,220.21,4854.16,2024-11-26 11:02:45
Dadar,452.46,258.57,2079.82,2024-11-26 11:02:50
Kurla,382.72,374.2,3121.89,2024-11-26 11:02:55
Andheri,259.81,249.58,3430.22,2024-11-26 11:03:00
Matunga,16.1,151.29,3049.01,2024-11-26 11:03:05
Prabhadevi,147.08,235.88,4630.19,2024-11-26 11:03:10
