location,temperature,humidity,rainfall,wind_speed,timestamp
Ghatkopar,28.63,82,24.63,17.15,2024-11-26 10:53:04
Thane,12.59,49,127.3,10.15,2024-11-26 10:53:09
Kurla,14.54,68,127.94,8.0,2024-11-26 10:53:14
Prabhadevi,35.05,56,107.69,3.23,2024-11-26 10:53:19
Dahisar,33.05,87,94.44,15.03,2024-11-26 10:53:24
Saki Naka,26.16,73,26.59,4.6,2024-11-26 10:53:29
Kurla,39.79,37,173.02,16.22,2024-11-26 10:53:34
Santacruz,22.73,20,21.52,0.46,2024-11-26 10:53:39
Andheri,16.9,70,190.16,13.64,2024-11-26 10:53:44
Chembur,27.54,89,191.29,18.84,2024-11-26 10:53:49
Ghatkopar,38.15,38,121.71,0.32,2024-11-26 10:53:54
Vashi,27.25,49,45.97,12.0,2024-11-26 10:53:59
Bandra,28.4,76,100.78,12.63,2024-11-26 10:54:04
Bhayandar,-4.25,53,117.84,15.8,2024-11-26 10:54:09
Vile Parle,5.88,55,13.51,16.95,2024-11-26 10:54:14
Jogeshwari,39.66,43,198.63,19.88,2024-11-26 10:54:19
Ghatkopar,16.93,51,143.65,7.84,2024-11-26 10:54:24
Sion,11.46,99,191.6,5.04,2024-11-26 10:54:29
Parel,12.23,86,184.53,4.19,2024-11-26 10:54:34
Lower Parel,30.35,49,133.15,17.17,2024-11-26 10:54:39
Prabhadevi,12.01,40,163.04,17.25,2024-11-26 10:54:44
Mulund,-6.39,63,45.99,2.35,2024-11-26 10:54:49
Worli,19.38,78,153.39,12.31,2024-11-26 10:54:54
Parel,30.3,96,111.34,15.42,2024-11-26 10:54:59
Khar,13.29,24,154.05,2.27,2024-11-26 10:55:04
Borivali,38.08,43,65.82,4.51,2024-11-26 10:55:09
Ghatkopar,36.37,40,105.18,15.61,2024-11-26 10:55:14
Mulund,14.88,95,162.09,9.55,2024-11-26 10:55:19
Sion,5.2,24,110.29,7.16,2024-11-26 10:55:24
Lower Parel,-3.73,94,136.22,12.29,2024-11-26 10:55:29
Prabhadevi,9.63,82,34.12,12.47,2024-11-26 10:55:34
Andheri,-2.67,28,116.53,2.21,2024-11-26 10:55:39
Versova,18.94,50,21.4,3.67,2024-11-26 10:55:44
Saki Naka,-0.12,86,173.29,14.47,2024-11-26 10:55:49
Khar,33.55,28,45.35,2.7,2024-11-26 10:55:54
Colaba,0.05,27,12.71,5.49,2024-11-26 10:55:59
Kandivali West,16.69,99,115.04,17.84,2024-11-26 10:56:04
Andheri,38.36,38,95.97,11.8,2024-11-26 10:56:09
Sion,30.62,35,149.04,14.99,2024-11-26 10:56:14
Nariman Point,-5.72,49,170.61,0.76,2024-11-26 10:56:19
Nariman Point,14.39,98,146.03,4.12,2024-11-26 10:56:24
Andheri,-1.46,98,37.2,12.12,2024-11-26 10:56:29
Bandra,-4.32,90,11.85,9.71,2024-11-26 10:56:34
Dahisar,7.86,91,106.98,14.62,2024-11-26 10:56:39
Saki Naka,4.41,32,28.44,18.67,2024-11-26 10:56:44
Dahisar,-0.88,79,12.78,19.33,2024-11-26 10:56:49
Prabhadevi,28.85,71,13.13,12.02,2024-11-26 10:56:54
Kandivali West,38.55,29,113.41,7.9,2024-11-26 10:56:59
Mahalaxmi,6.57,86,168.89,12.12,2024-11-26 10:57:04
Prabhadevi,29.5,78,174.92,7.78,2024-11-26 10:57:09
Versova,-1.74,20,91.94,6.96,2024-11-26 10:57:14
Chembur,7.7,62,131.5,3.72,2024-11-26 10:57:19
Khar,10.94,84,181.8,12.79,2024-11-26 10:57:24
Nariman Point,39.9,71,162.13,9.91,2024-11-26 10:57:29
Marine Drive,-6.51,96,187.72,16.75,2024-11-26 10:57:34
Mahalaxmi,4.03,54,129.74,0.45,2024-11-26 10:57:39
Worli,29.93,43,37.29,16.66,2024-11-26 10:57:44
Dahisar,25.82,56,121.63,11.18,2024-11-26 10:57:49
Saki Naka,34.96,50,92.75,8.33,2024-11-26 10:57:54
Malad,25.07,96,22.54,5.74,2024-11-26 10:57:59
Vile Parle,38.38,22,180.14,1.07,2024-11-26 10:58:04
Thane,36.33,94,159.69,1.43,2024-11-26 10:58:09
Worli,32.8,74,166.87,0.54,2024-11-26 10:58:14
Bhayandar,4.32,66,71.15,18.29,2024-11-26 10:58:19
Colaba,13.01,48,130.37,13.57,2024-11-26 10:58:24
Worli,29.15,23,26.02,15.38,2024-11-26 10:58:29
Ghatkopar,6.86,79,156.27,14.14,2024-11-26 10:58:34
Mulund,-6.47,25,171.96,13.26,2024-11-26 10:58:39
Thane,6.64,46,81.0,11.28,2024-11-26 10:58:44
Vile Parle,0.56,25,27.25,9.35,2024-11-26 10:58:49
Mulund,3.73,64,119.1,16.93,2024-11-26 10:58:54
Jogeshwari,-6.36,73,191.05,8.19,2024-11-26 10:58:59
Matunga,14.59,100,132.48,16.45,2024-11-26 10:59:04
Saki Naka,-9.07,100,12.56,10.82,2024-11-26 10:59:09
Vile Parle,29.52,41,117.46,17.21,2024-11-26 10:59:14
Borivali,33.7,20,167.95,0.5,2024-11-26 10:59:19
Dahisar,4.68,74,53.55,19.93,2024-11-26 10:59:24
Vashi,35.25,27,120.52,2.31,2024-11-26 10:59:29
Nariman Point,33.41,70,54.56,0.5,2024-11-26 10:59:34
Bandra,11.63,43,77.24,14.42,2024-11-26 10:59:39
Vashi,26.69,90,86.83,17.55,2024-11-26 10:59:44
Colaba,-5.77,42,84.05,13.78,2024-11-26 10:59:49
Malad,-0.41,94,71.59,19.98,2024-11-26 10:59:54
Colaba,37.6,89,53.3,5.24,2024-11-26 10:59:59
Saki Naka,30.94,22,60.06,14.59,2024-11-26 11:00:04
Kandivali West,20.24,52,162.24,9.19,2024-11-26 11:00:09
Santacruz,-6.34,84,187.94,17.89,2024-11-26 11:00:14
Chembur,36.14,74,53.76,16.63,2024-11-26 11:00:19
Kandivali West,11.12,83,78.79,12.96,2024-11-26 11:00:24
Jogeshwari,10.44,28,25.49,19.27,2024-11-26 11:00:29
Mahalaxmi,5.51,70,162.11,18.29,2024-11-26 11:00:34
Dahisar,4.28,26,41.66,15.39,2024-11-26 11:00:39
Andheri,-0.69,71,73.51,0.48,2024-11-26 11:00:44
Dadar,37.15,69,165.89,4.95,2024-11-26 11:00:49
Bhayandar,26.56,48,146.8,9.32,2024-11-26 11:00:54
Chembur,5.12,69,74.73,3.58,2024-11-26 11:00:59
Chembur,30.02,37,62.27,14.8,2024-11-26 11:01:04
Kandivali East,19.82,48,104.39,0.92,2024-11-26 11:01:09
Saki Naka,-3.01,69,27.38,3.17,2024-11-26 11:01:14
Colaba,5.97,57,128.11,16.16,2024-11-26 11:01:19
Ghatkopar,-3.18,24,139.63,10.78,2024-11-26 11:01:24
Kandivali West,10.18,68,137.14,3.49,2024-11-26 11:01:29
Ghatkopar,-3.01,22,27.14,17.55,2024-11-26 11:01:34
Chembur,14.63,67,39.31,14.31,2024-11-26 11:01:39
Saki Naka,-5.31,64,191.31,12.89,2024-11-26 11:01:44
Mulund,22.39,89,142.19,4.84,2024-11-26 11:01:49
Saki Naka,21.6,58,72.28,8.82,2024-11-26 11:01:54
Malad,19.48,77,22.55,4.06,2024-11-26 11:01:59
Thane,34.12,65,2.32,4.2,2024-11-26 11:02:04
Ghatkopar,6.33,62,129.92,3.88,2024-11-26 11:02:09
Versova,2.3,76,98.63,12.51,2024-11-26 11:02:15
Malad,21.28,33,149.34,11.64,2024-11-26 11:02:20
Colaba,6.04,53,48.49,7.87,2024-11-26 11:02:25
Prabhadevi,38.05,50,108.39,8.97,2024-11-26 11:02:30
Vashi,26.38,80,69.65,13.43,2024-11-26 11:02:35
Jogeshwari,12.31,71,37.38,3.78,2024-11-26 11:02:40
Chembur,37.62,86,19.15,5.68,2024-11-26 11:02:45
Dahisar,14.05,55,190.21,11.64,2024-11-26 11:02:50
Thane,12.73,84,47.73,11.91,2024-11-26 11:02:55
Prabhadevi,8.59,83,81.18,2.9,2024-11-26 11:03:00
Jogeshwari,24.41,100,32.84,11.31,2024-11-26 11:03:05
Parel,15.13,63,65.95,4.69,2024-11-26 11:03:10
Dadar,32.87,80,38.57,1.47,2024-11-26 11:03:15
Kurla,-6.63,85,116.71,6.94,2024-11-26 11:03:20
Kandivali West,17.18,81,169.18,5.83,2024-11-26 11:03:25
Malad,5.51,46,82.61,12.25,2024-11-26 11:03:30
Bhayandar,9.56,83,5.15,2.16,2024-11-26 11:03:35
Andheri,-9.14,54,66.05,2.54,2024-11-26 11:03:40
Dadar,11.94,47,108.32,16.51,2024-11-26 11:03:45
Dahisar,30.65,99,47.13,18.45,2024-11-26 11:03:50
Borivali,3.31,52,191.59,4.64,2024-11-26 11:03:55
Kandivali East,9.73,96,81.02,10.61,2024-11-26 11:04:00
Vile Parle,17.76,78,150.1,8.29,2024-11-26 11:04:05
Santacruz,9.67,88,192.47,1.39,2024-11-26 11:04:10
Versova,-7.71,36,114.01,17.46,2024-11-26 11:04:15
Nariman Point,9.53,65,165.9,16.95,2024-11-26 11:04:20
Colaba,35.88,93,193.75,11.46,2024-11-26 11:04:25
Saki Naka,37.59,56,112.31,9.62,2024-11-26 11:04:30
Jogeshwari,37.24,30,53.54,15.1,2024-11-26 11:04:35
Mulund,32.66,31,155.11,14.98,2024-11-26 11:04:40
Borivali,7.29,23,75.21,14.15,2024-11-26 11:04:45
Kandivali,-3.9,94,100.34,8.17,2024-11-26 11:04:50
Chembur,-6.7,91,138.25,3.72,2024-11-26 11:04:55
Lower Parel,26.51,72,139.29,8.3,2024-11-26 11:05:00
Kandivali,23.78,63,21.97,16.57,2024-11-26 11:05:05
Mulund,39.35,57,151.99,17.58,2024-11-26 11:05:10
Kandivali West,6.62,41,137.09,3.85,2024-11-26 11:05:15
Mahalaxmi,28.01,29,103.06,18.12,2024-11-26 11:05:20
Colaba,15.09,36,28.64,7.68,2024-11-26 11:05:25
Thane,17.67,28,108.33,14.5,2024-11-26 11:05:30
Santacruz,10.76,49,170.25,5.82,2024-11-26 11:05:35
Malad,2.12,21,63.26,11.96,2024-11-26 11:05:40
Bhayandar,25.43,45,147.39,11.63,2024-11-26 11:05:45
Malad,20.22,69,177.6,16.27,2024-11-26 11:05:50
Sion,38.17,69,138.06,13.99,2024-11-26 11:05:55
Saki Naka,33.38,70,160.73,10.22,2024-11-26 11:06:00
Kandivali East,-8.14,82,65.51,15.89,2024-11-26 11:06:05
Borivali,24.31,23,123.17,11.06,2024-11-26 11:06:10
Colaba,-3.76,89,44.9,11.73,2024-11-26 11:06:15
Marine Drive,2.08,83,121.59,3.35,2024-11-26 11:06:20
Dadar,-6.61,73,1.15,12.09,2024-11-26 11:06:25
Worli,1.38,43,194.07,8.0,2024-11-26 11:06:30
Mahalaxmi,-4.77,76,6.17,5.5,2024-11-26 11:06:35
Marine Drive,16.73,100,55.92,5.14,2024-11-26 11:06:40
Bhayandar,2.25,56,184.04,19.28,2024-11-26 11:06:45
Thane,9.38,72,4.74,8.53,2024-11-26 11:06:50
Bandra,9.01,65,130.58,1.57,2024-11-26 11:06:55
Andheri,13.28,50,121.72,7.14,2024-11-26 11:07:00
Sion,-6.06,39,9.88,1.27,2024-11-26 11:07:05
Kurla,10.59,66,153.29,5.63,2024-11-26 11:07:10
Dahisar,-0.22,33,93.09,2.47,2024-11-26 11:07:15
Mahalaxmi,-5.85,92,128.89,3.43,2024-11-26 11:07:20
Kandivali West,6.88,80,6.44,3.6,2024-11-26 11:07:25
Thane,39.95,100,148.41,4.87,2024-11-26 11:07:30
Versova,30.88,60,122.08,19.35,2024-11-26 11:07:35
Khar,8.62,54,22.33,4.05,2024-11-26 11:07:40
Saki Naka,31.82,43,114.49,4.25,2024-11-26 11:07:45
Prabhadevi,11.21,56,84.9,15.68,2024-11-26 11:07:50
Lower Parel,3.26,39,64.12,14.98,2024-11-26 11:07:55
Worli,12.18,69,127.74,5.1,2024-11-26 11:08:00
Andheri,-4.3,49,179.6,12.96,2024-11-26 11:08:05
Matunga,20.12,32,66.53,4.99,2024-11-26 11:08:10
Mulund,12.61,39,100.61,3.84,2024-11-26 11:08:15
Prabhadevi,14.44,63,81.38,0.99,2024-11-26 11:08:20
Parel,-3.09,94,113.1,5.08,2024-11-26 11:08:25
Kandivali,24.1,36,110.4,1.19,2024-11-26 11:08:30
Mahalaxmi,-3.66,23,131.13,6.03,2024-11-26 11:08:35
Kurla,12.43,71,110.65,9.54,2024-11-26 11:08:40
Kandivali,38.21,22,1.04,4.76,2024-11-26 11:08:45
Saki Naka,15.11,83,186.45,17.77,2024-11-26 11:08:50
Dahisar,28.26,97,57.34,4.89,2024-11-26 11:08:55
Nariman Point,9.83,74,88.05,6.94,2024-11-26 11:09:00
Malad,-5.74,61,110.39,0.78,2024-11-26 11:09:05
Kandivali West,21.91,79,58.93,11.66,2024-11-26 11:09:10
Bhayandar,27.49,24,101.15,19.51,2024-11-26 11:09:15
Kandivali,29.13,60,18.48,15.78,2024-11-26 11:09:20
Versova,10.44,37,72.83,11.4,2024-11-26 11:09:25
Marine Drive,25.17,86,60.46,3.89,2024-11-26 11:09:30
Borivali,1.27,81,100.62,14.08,2024-11-26 11:09:35
Versova,30.33,70,59.29,18.66,2024-11-26 11:09:40
Malad,32.31,79,139.79,6.15,2024-11-26 11:09:45
Sion,-2.3,69,47.57,12.73,2024-11-26 11:09:50
Versova,-3.01,42,88.22,14.61,2024-11-26 11:09:55
Prabhadevi,14.14,91,15.18,12.18,2024-11-26 11:10:00
Mahalaxmi,-9.5,79,11.47,8.03,2024-11-26 11:10:05
Worli,-5.96,63,198.48,14.89,2024-11-26 11:10:10
Dahisar,10.74,96,101.01,15.82,2024-11-26 11:10:15
Malad,4.27,71,128.36,3.15,2024-11-26 11:10:20
Dahisar,24.76,72,27.87,10.06,2024-11-26 11:10:25
Matunga,38.61,31,12.01,19.96,2024-11-26 11:10:30
Matunga,0.39,85,57.43,19.96,2024-11-26 11:10:35
Kandivali East,33.64,66,196.4,17.62,2024-11-26 11:10:40
Kurla,4.17,68,23.55,15.19,2024-11-26 11:10:45
Ghatkopar,27.86,51,194.61,4.41,2024-11-26 11:10:50
Mulund,18.2,70,159.13,14.17,2024-11-26 11:10:55
Kurla,30.98,45,56.72,8.75,2024-11-26 11:11:00
Borivali,26.2,85,27.14,15.47,2024-11-26 11:11:05
Prabhadevi,38.55,81,6.41,11.95,2024-11-26 11:11:10
Marine Drive,4.66,68,190.77,17.46,2024-11-26 11:11:15
Parel,25.84,77,27.4,5.32,2024-11-26 11:11:20
Worli,11.27,69,42.94,0.02,2024-11-26 11:11:25
Dadar,-6.87,52,168.82,5.74,2024-11-26 11:11:30
Mahalaxmi,21.96,28,78.62,2.01,2024-11-26 11:11:35
Andheri,17.35,23,144.76,10.95,2024-11-26 11:11:40
Worli,5.37,58,93.58,5.07,2024-11-26 11:11:45
Andheri,37.16,46,56.86,6.76,2024-11-26 11:11:50
Santacruz,22.58,99,21.72,2.0,2024-11-26 11:11:55
Marine Drive,7.15,28,147.63,13.3,2024-11-26 11:12:00
Borivali,0.79,29,123.36,9.69,2024-11-26 11:12:05
Bandra,-8.36,67,199.62,17.99,2024-11-26 11:12:10
Ghatkopar,31.98,29,152.11,1.72,2024-11-26 11:12:15
Lower Parel,10.86,47,187.86,8.99,2024-11-26 11:12:20
Lower Parel,-1.87,83,189.43,10.75,2024-11-26 11:12:25
Santacruz,21.83,91,89.55,0.51,2024-11-26 11:12:30
Borivali,29.95,100,25.09,2.65,2024-11-26 11:12:35
Malad,7.08,47,175.38,1.38,2024-11-26 11:12:40
Matunga,7.53,52,60.96,6.77,2024-11-26 11:12:45
Lower Parel,8.03,65,194.18,12.63,2024-11-26 11:12:50
Jogeshwari,24.17,40,108.77,3.36,2024-11-26 11:12:55
Mahalaxmi,4.34,98,171.71,17.2,2024-11-26 11:13:00
Ghatkopar,-7.81,82,157.66,8.27,2024-11-26 11:13:05
Bhayandar,3.22,75,62.13,9.75,2024-11-26 11:13:10
Saki Naka,24.88,53,11.0,16.83,2024-11-26 11:13:15
Chembur,-1.59,42,12.07,17.83,2024-11-26 11:13:20
Worli,37.17,22,35.49,3.84,2024-11-26 11:13:25
Vashi,26.84,72,134.34,19.14,2024-11-26 11:13:30
Saki Naka,5.57,93,45.32,15.05,2024-11-26 11:13:35
Bhayandar,25.0,83,196.85,11.86,2024-11-26 11:13:40
Vashi,4.1,66,68.9,13.37,2024-11-26 11:13:45
Kandivali West,9.2,56,115.08,6.19,2024-11-26 11:13:50
Mulund,11.83,47,64.8,11.49,2024-11-26 11:13:55
Kandivali,22.08,35,195.9,16.79,2024-11-26 11:14:00
Bhayandar,3.41,40,19.11,14.52,2024-11-26 11:14:05
Vashi,2.47,68,196.19,3.9,2024-11-26 11:14:10
Khar,6.03,100,184.5,11.11,2024-11-26 11:14:15
Malad,27.05,72,199.07,18.02,2024-11-26 11:14:20
Lower Parel,12.21,91,81.01,4.11,2024-11-26 11:14:25
Malad,-3.99,52,114.39,19.92,2024-11-26 11:14:30
Thane,-7.67,26,113.83,6.7,2024-11-26 11:14:35
Prabhadevi,32.08,61,180.85,16.84,2024-11-26 11:14:40
Worli,-6.37,73,191.27,19.68,2024-11-26 11:14:45
Worli,17.64,77,167.57,19.95,2024-11-26 11:14:50
Mulund,23.34,80,176.39,19.78,2024-11-26 11:14:55
Chembur,4.34,52,140.63,8.33,2024-11-26 11:15:00
Dahisar,32.25,79,191.3,12.39,2024-11-26 11:15:05
Kurla,-7.76,76,106.74,4.53,2024-11-26 11:15:10
Versova,35.0,71,147.22,7.26,2024-11-26 11:15:15
Borivali,38.47,41,138.37,9.09,2024-11-26 11:15:20
Chembur,2.85,32,99.88,13.48,2024-11-26 11:15:25
Santacruz,10.64,79,156.98,13.65,2024-11-26 11:15:30
Dahisar,33.58,58,148.09,12.77,2024-11-26 11:15:35
Worli,-6.27,48,134.04,10.51,2024-11-26 11:15:40
Santacruz,21.78,23,164.9,19.26,2024-11-26 11:15:45
Saki Naka,10.69,44,177.2,19.88,2024-11-26 11:15:50
Kandivali,-3.93,91,90.1,14.03,2024-11-26 11:15:55
Parel,-1.74,20,48.54,6.37,2024-11-26 11:16:00
Vile Parle,-8.43,86,95.13,14.99,2024-11-26 11:16:05
Nariman Point,-2.66,90,97.01,2.36,2024-11-26 11:16:10
Santacruz,16.3,57,122.81,12.08,2024-11-26 11:16:15
Chembur,39.25,85,166.56,5.44,2024-11-26 11:16:20
Malad,1.63,94,21.34,17.63,2024-11-26 11:16:25
Sion,21.52,61,46.52,9.63,2024-11-26 11:16:30
Vashi,23.25,86,188.76,11.51,2024-11-26 11:16:35
Borivali,2.01,29,163.23,18.83,2024-11-26 11:16:40
Mahalaxmi,-2.47,85,69.76,5.89,2024-11-26 11:16:45
Vashi,9.53,82,181.21,3.51,2024-11-26 11:16:50
Santacruz,8.75,57,123.39,3.23,2024-11-26 11:16:55
Jogeshwari,31.32,51,62.05,13.09,2024-11-26 11:17:00
Worli,19.58,59,30.21,4.41,2024-11-26 11:17:05
Mulund,26.73,54,87.63,7.1,2024-11-26 11:17:10
Kandivali West,1.21,24,11.43,13.95,2024-11-26 11:17:15
Vile Parle,30.68,45,88.25,9.63,2024-11-26 11:17:20
Kandivali East,-0.32,77,104.56,8.92,2024-11-26 11:17:25
Borivali,13.49,44,20.78,9.72,2024-11-26 11:17:30
Mulund,7.66,47,49.63,2.48,2024-11-26 11:17:35
Vile Parle,5.04,63,3.0,15.53,2024-11-26 11:17:40
Bandra,4.21,61,125.68,5.93,2024-11-26 11:17:45
Saki Naka,-0.52,70,141.72,11.6,2024-11-26 11:17:50
Malad,-0.95,37,80.4,16.05,2024-11-26 11:17:55
Kandivali East,36.12,30,161.02,16.7,2024-11-26 11:18:00
Chembur,3.83,89,175.8,15.59,2024-11-26 11:18:05
Parel,23.57,53,49.89,8.51,2024-11-26 11:18:11
Parel,15.51,40,152.23,19.11,2024-11-26 11:18:16
Kurla,36.93,70,52.3,15.37,2024-11-26 11:18:21
Kandivali East,25.86,58,80.42,6.07,2024-11-26 11:18:26
Colaba,33.22,51,71.88,8.98,2024-11-26 11:18:31
Andheri,25.33,63,51.84,13.59,2024-11-26 11:18:36
Mahalaxmi,9.82,71,153.23,18.86,2024-11-26 11:18:41
Colaba,-4.15,23,157.73,5.78,2024-11-26 11:18:46
Khar,0.81,57,143.52,17.04,2024-11-26 11:18:51
Colaba,36.75,24,116.68,1.82,2024-11-26 11:18:56
Versova,0.3,71,99.76,15.18,2024-11-26 11:19:01
Bhayandar,-3.11,78,89.23,8.15,2024-11-26 11:19:06
Santacruz,8.08,93,177.3,15.88,2024-11-26 11:19:11
Versova,-1.61,42,167.45,17.8,2024-11-26 11:19:16
Khar,1.94,89,157.33,3.73,2024-11-26 11:19:21
Malad,39.24,74,175.95,5.72,2024-11-26 11:19:26
Thane,1.65,20,14.55,10.98,2024-11-26 11:19:31
Jogeshwari,37.32,84,115.35,8.29,2024-11-26 11:19:36
Mahalaxmi,16.42,38,54.68,17.69,2024-11-26 11:19:41
Saki Naka,30.17,56,68.28,10.1,2024-11-26 11:19:46
Vashi,-5.32,68,3.43,12.24,2024-11-26 11:19:51
Versova,36.81,84,97.61,16.89,2024-11-26 11:19:56
Mulund,27.35,90,28.96,10.25,2024-11-26 11:20:01
Kandivali East,7.64,91,28.13,13.49,2024-11-26 11:20:06
Malad,-4.95,65,120.39,11.07,2024-11-26 11:20:11
Dadar,37.48,97,184.02,8.16,2024-11-26 11:20:16
Kandivali West,32.1,99,107.06,16.94,2024-11-26 11:20:21
Ghatkopar,31.73,61,27.04,2.12,2024-11-26 11:20:26
Saki Naka,10.84,53,154.34,19.95,2024-11-26 11:20:31
Bhayandar,17.49,79,69.84,6.63,2024-11-26 11:20:36
Colaba,-3.82,33,1.76,0.27,2024-11-26 11:20:41
Parel,-4.68,79,191.42,16.78,2024-11-26 11:20:46
Mulund,27.43,22,56.9,4.94,2024-11-26 11:20:51
Worli,38.8,69,38.37,19.29,2024-11-26 11:20:56
Borivali,10.27,75,194.43,18.22,2024-11-26 11:21:01
Lower Parel,16.42,33,146.01,4.87,2024-11-26 11:21:06
Nariman Point,26.79,22,106.73,2.86,2024-11-26 11:21:11
Andheri,-4.41,97,121.86,1.78,2024-11-26 11:21:16
Colaba,37.59,24,25.76,13.08,2024-11-26 11:21:21
Dahisar,21.51,69,148.16,2.66,2024-11-26 11:21:26
Kandivali East,30.58,32,115.78,17.23,2024-11-26 11:21:31
Vashi,-8.57,88,12.15,16.64,2024-11-26 11:21:36
Prabhadevi,18.97,94,34.74,2.68,2024-11-26 11:21:41
Khar,2.27,46,155.81,8.16,2024-11-26 11:21:46
Nariman Point,17.46,93,112.44,18.99,2024-11-26 11:21:51
Khar,-5.97,38,197.54,1.49,2024-11-26 11:21:56
Santacruz,0.33,100,189.96,1.96,2024-11-26 11:22:01
Dahisar,24.69,33,180.23,14.18,2024-11-26 11:22:06
Worli,5.3,46,31.09,13.09,2024-11-26 11:22:11
Bhayandar,40.0,50,110.71,13.49,2024-11-26 11:22:16
Versova,14.37,20,197.38,0.71,2024-11-26 11:22:21
Nariman Point,26.42,35,100.61,5.74,2024-11-26 11:22:26
Worli,-8.29,100,169.3,3.17,2024-11-26 11:22:31
Vile Parle,33.72,20,92.84,4.86,2024-11-26 11:22:36
Borivali,1.97,74,119.76,10.29,2024-11-26 11:22:41
Mahalaxmi,20.41,72,184.69,17.43,2024-11-26 11:22:46
Marine Drive,-7.48,42,43.97,17.08,2024-11-26 11:22:51
Kandivali East,34.75,40,51.42,12.72,2024-11-26 11:22:56
Borivali,39.89,22,66.32,17.28,2024-11-26 11:23:01
Thane,38.85,79,136.54,19.69,2024-11-26 11:23:06
Mahalaxmi,18.46,70,18.28,4.34,2024-11-26 11:23:11
Mulund,26.65,53,44.68,3.16,2024-11-26 11:23:16
Saki Naka,11.02,80,107.89,18.29,2024-11-26 11:23:21
Saki Naka,-6.25,67,94.68,8.73,2024-11-26 11:23:26
Borivali,4.71,64,94.68,6.65,2024-11-26 11:23:31
Nariman Point,-8.49,45,180.2,2.62,2024-11-26 11:23:36
Prabhadevi,-8.6,43,194.24,7.91,2024-11-26 11:23:41
Kurla,39.85,47,16.17,12.4,2024-11-26 11:23:46
Jogeshwari,-7.93,44,23.56,3.58,2024-11-26 11:23:51
Dadar,-5.16,75,199.65,11.6,2024-11-26 11:23:56
Thane,1.05,90,0.14,18.04,2024-11-26 11:24:01
Sion,3.36,64,143.01,1.1,2024-11-26 11:24:06
Prabhadevi,36.33,65,5.43,6.51,2024-11-26 11:24:11
Mahalaxmi,-5.7,81,42.85,11.2,2024-11-26 11:24:16
Parel,1.8,67,169.83,4.14,2024-11-26 11:24:21
Borivali,-5.23,24,72.34,17.5,2024-11-26 11:24:26
Jogeshwari,33.86,63,146.41,19.79,2024-11-26 11:24:31
Thane,14.06,99,111.91,2.97,2024-11-26 11:24:36
Colaba,-4.39,90,89.48,17.73,2024-11-26 11:24:41
Malad,-0.14,79,199.08,12.74,2024-11-26 11:24:46
Marine Drive,16.06,46,102.69,11.08,2024-11-26 11:24:51
Prabhadevi,5.34,54,166.9,12.88,2024-11-26 11:24:56
Mahalaxmi,-6.81,48,137.44,2.75,2024-11-26 11:25:01
Kurla,19.6,23,38.08,15.24,2024-11-26 11:25:06
Parel,-8.22,26,131.49,17.67,2024-11-26 11:25:11
Kandivali,24.32,41,131.72,7.91,2024-11-26 11:25:16
Versova,12.56,86,199.01,16.43,2024-11-26 11:25:21
Colaba,-4.25,87,143.22,8.6,2024-11-26 11:25:26
Thane,11.33,51,51.87,6.78,2024-11-26 11:25:31
Saki Naka,25.2,25,90.95,10.16,2024-11-26 11:25:36
Malad,-5.12,52,163.65,16.61,2024-11-26 11:25:41
Khar,-1.77,97,22.78,16.14,2024-11-26 11:25:46
Vile Parle,18.77,94,24.02,17.85,2024-11-26 11:25:51
Borivali,12.51,31,169.83,18.45,2024-11-26 11:25:56
Marine Drive,7.47,38,64.0,0.41,2024-11-26 11:26:01
Colaba,34.82,24,177.51,15.98,2024-11-26 11:26:06
Thane,39.7,72,13.86,12.34,2024-11-26 11:26:11
Borivali,12.37,44,99.33,0.74,2024-11-26 11:26:16
Dahisar,24.14,78,31.63,5.39,2024-11-26 11:26:21
Nariman Point,16.41,26,80.89,3.13,2024-11-26 11:26:26
Santacruz,1.28,62,191.87,12.25,2024-11-26 11:26:31
Bandra,18.99,43,141.96,16.92,2024-11-26 11:26:36
Kurla,0.81,38,159.24,1.92,2024-11-26 11:26:41
Versova,3.0,98,98.15,2.65,2024-11-26 11:26:46
Dahisar,-7.08,54,159.46,18.32,2024-11-26 11:26:51
Matunga,23.85,60,46.5,14.15,2024-11-26 11:26:56
Bandra,37.34,44,173.27,1.29,2024-11-26 11:27:01
Ghatkopar,4.07,36,159.86,15.84,2024-11-26 11:27:06
Kurla,38.89,48,188.15,6.91,2024-11-26 11:27:11
Kandivali,9.22,50,45.35,16.45,2024-11-26 11:27:16
Borivali,-7.99,71,26.64,19.27,2024-11-26 11:27:21
Lower Parel,37.71,26,190.43,11.81,2024-11-26 11:27:26
Santacruz,24.81,41,64.71,19.82,2024-11-26 11:27:31
Dadar,21.82,85,119.94,0.21,2024-11-26 11:27:36
Kandivali East,39.05,85,9.67,13.65,2024-11-26 11:27:41
Kurla,33.32,75,109.66,12.29,2024-11-26 11:27:46
Sion,6.14,49,146.92,2.84,2024-11-26 11:27:51
Kandivali East,28.53,73,40.92,11.5,2024-11-26 11:27:56
Bhayandar,21.85,45,59.68,12.89,2024-11-26 11:28:01
Bandra,20.03,62,105.32,17.2,2024-11-26 11:28:06
Mulund,10.19,69,74.7,15.21,2024-11-26 11:28:11
Lower Parel,21.5,76,184.2,5.58,2024-11-26 11:28:16
